season,week,matchup_id,is_playoff,is_consolation,home_team_id,home_team_name,home_score,away_team_id,away_team_name,away_score,winner,margin,home_owner_name,away_owner_name,home_owner_slug,away_owner_slug
2019,1,,0,0,7,Krafts Massage Parlor ,122.0,2,Cincinnati Gun Owners Club,124.0,Cincinnati Gun Owners Club,2.0,Justin,Gerson,justin,gerson
2019,1,,0,0,5,McDonalds all Day breakfast ,113.0,8,Team King,129.0,Team King,16.0,Max,Connor,max,connor
2019,1,,0,0,9,McLaurin F1,101.0,10,K-Pop  Superstars,112.0,K-Pop  Superstars,11.0,Tyler,Tanner,tyler,tanner
2019,1,,0,0,4,1017 BrickSquad,94.0,1,Shoneys Squanch Squad,185.0,Shoneys Squanch Squad,91.0,Mike,Ethan,mike,ethan
2019,1,,0,0,3,Mr. Rodgers hood 12 bitch,118.0,6,Hunt's Hit Squad,114.0,Mr. Rodgers hood 12 bitch,4.0,Matt,Nathaniel,matt,nathaniel
2019,2,,0,0,8,Team King,135.0,10,K-Pop  Superstars,144.0,K-Pop  Superstars,9.0,Connor,Tanner,connor,tanner
2019,2,,0,0,1,Shoneys Squanch Squad,116.0,7,Krafts Massage Parlor ,129.0,Krafts Massage Parlor ,13.0,Ethan,Justin,ethan,justin
2019,2,,0,0,6,Hunt's Hit Squad,84.0,2,Cincinnati Gun Owners Club,99.0,Cincinnati Gun Owners Club,15.0,Nathaniel,Gerson,nathaniel,gerson
2019,2,,0,0,4,1017 BrickSquad,87.0,5,McDonalds all Day breakfast ,100.0,McDonalds all Day breakfast ,13.0,Mike,Max,mike,max
2019,2,,0,0,3,Mr. Rodgers hood 12 bitch,123.0,9,McLaurin F1,101.0,Mr. Rodgers hood 12 bitch,22.0,Matt,Tyler,matt,tyler
2019,3,,0,0,1,Shoneys Squanch Squad,156.0,6,Hunt's Hit Squad,129.0,Shoneys Squanch Squad,27.0,Ethan,Nathaniel,ethan,nathaniel
2019,3,,0,0,8,Team King,139.0,4,1017 BrickSquad,148.0,1017 BrickSquad,9.0,Connor,Mike,connor,mike
2019,3,,0,0,10,K-Pop  Superstars,101.0,3,Mr. Rodgers hood 12 bitch,139.0,Mr. Rodgers hood 12 bitch,38.0,Tanner,Matt,tanner,matt
2019,3,,0,0,7,Krafts Massage Parlor ,107.0,5,McDonalds all Day breakfast ,134.0,McDonalds all Day breakfast ,27.0,Justin,Max,justin,max
2019,3,,0,0,2,Cincinnati Gun Owners Club,116.0,9,McLaurin F1,108.0,Cincinnati Gun Owners Club,8.0,Gerson,Tyler,gerson,tyler
2019,4,,0,0,4,1017 BrickSquad,99.0,3,Mr. Rodgers hood 12 bitch,115.0,Mr. Rodgers hood 12 bitch,16.0,Mike,Matt,mike,matt
2019,4,,0,0,5,McDonalds all Day breakfast ,108.0,1,Shoneys Squanch Squad,80.0,McDonalds all Day breakfast ,28.0,Max,Ethan,max,ethan
2019,4,,0,0,9,McLaurin F1,141.0,6,Hunt's Hit Squad,103.0,McLaurin F1,38.0,Tyler,Nathaniel,tyler,nathaniel
2019,4,,0,0,7,Krafts Massage Parlor ,77.0,8,Team King,173.0,Team King,96.0,Justin,Connor,justin,connor
2019,4,,0,0,2,Cincinnati Gun Owners Club,120.0,10,K-Pop  Superstars,99.0,Cincinnati Gun Owners Club,21.0,Gerson,Tanner,gerson,tanner
2019,5,,0,0,5,McDonalds all Day breakfast ,102.0,9,McLaurin F1,118.0,McLaurin F1,16.0,Max,Tyler,max,tyler
2019,5,,0,0,4,1017 BrickSquad,129.0,7,Krafts Massage Parlor ,123.0,1017 BrickSquad,6.0,Mike,Justin,mike,justin
2019,5,,0,0,3,Mr. Rodgers hood 12 bitch,132.0,2,Cincinnati Gun Owners Club,119.0,Mr. Rodgers hood 12 bitch,13.0,Matt,Gerson,matt,gerson
2019,5,,0,0,1,Shoneys Squanch Squad,98.0,8,Team King,169.0,Team King,71.0,Ethan,Connor,ethan,connor
2019,5,,0,0,6,Hunt's Hit Squad,149.0,10,K-Pop  Superstars,172.0,K-Pop  Superstars,23.0,Nathaniel,Tanner,nathaniel,tanner
2019,6,,0,0,2,Cincinnati Gun Owners Club,123.0,8,Team King,79.0,Cincinnati Gun Owners Club,44.0,Gerson,Connor,gerson,connor
2019,6,,0,0,10,K-Pop  Superstars,110.0,1,Shoneys Squanch Squad,107.0,K-Pop  Superstars,3.0,Tanner,Ethan,tanner,ethan
2019,6,,0,0,6,Hunt's Hit Squad,122.0,4,1017 BrickSquad,135.0,1017 BrickSquad,13.0,Nathaniel,Mike,nathaniel,mike
2019,6,,0,0,3,Mr. Rodgers hood 12 bitch,138.0,5,McDonalds all Day breakfast ,117.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Max,matt,max
2019,6,,0,0,9,McLaurin F1,111.0,7,Krafts Massage Parlor ,127.0,Krafts Massage Parlor ,16.0,Tyler,Justin,tyler,justin
2019,7,,0,0,1,Shoneys Squanch Squad,89.0,2,Cincinnati Gun Owners Club,118.0,Cincinnati Gun Owners Club,29.0,Ethan,Gerson,ethan,gerson
2019,7,,0,0,4,1017 BrickSquad,97.0,10,K-Pop  Superstars,74.0,1017 BrickSquad,23.0,Mike,Tanner,mike,tanner
2019,7,,0,0,5,McDonalds all Day breakfast ,66.0,6,Hunt's Hit Squad,133.0,Hunt's Hit Squad,67.0,Max,Nathaniel,max,nathaniel
2019,7,,0,0,7,Krafts Massage Parlor ,104.0,3,Mr. Rodgers hood 12 bitch,96.0,Krafts Massage Parlor ,8.0,Justin,Matt,justin,matt
2019,7,,0,0,8,Team King,116.0,9,McLaurin F1,77.0,Team King,39.0,Connor,Tyler,connor,tyler
2019,8,,0,0,2,Cincinnati Gun Owners Club,141.0,4,1017 BrickSquad,150.0,1017 BrickSquad,9.0,Gerson,Mike,gerson,mike
2019,8,,0,0,10,K-Pop  Superstars,115.0,5,McDonalds all Day breakfast ,95.0,K-Pop  Superstars,20.0,Tanner,Max,tanner,max
2019,8,,0,0,6,Hunt's Hit Squad,168.0,7,Krafts Massage Parlor ,85.0,Hunt's Hit Squad,83.0,Nathaniel,Justin,nathaniel,justin
2019,8,,0,0,3,Mr. Rodgers hood 12 bitch,138.0,8,Team King,126.0,Mr. Rodgers hood 12 bitch,12.0,Matt,Connor,matt,connor
2019,8,,0,0,9,McLaurin F1,146.0,1,Shoneys Squanch Squad,123.0,McLaurin F1,23.0,Tyler,Ethan,tyler,ethan
2019,9,,0,0,5,McDonalds all Day breakfast ,133.0,2,Cincinnati Gun Owners Club,151.0,Cincinnati Gun Owners Club,18.0,Max,Gerson,max,gerson
2019,9,,0,0,7,Krafts Massage Parlor ,96.0,4,1017 BrickSquad,153.0,1017 BrickSquad,57.0,Justin,Mike,justin,mike
2019,9,,0,0,10,K-Pop  Superstars,129.0,9,McLaurin F1,103.0,K-Pop  Superstars,26.0,Tanner,Tyler,tanner,tyler
2019,9,,0,0,8,Team King,100.0,1,Shoneys Squanch Squad,78.0,Team King,22.0,Connor,Ethan,connor,ethan
2019,9,,0,0,6,Hunt's Hit Squad,107.0,3,Mr. Rodgers hood 12 bitch,93.0,Hunt's Hit Squad,14.0,Nathaniel,Matt,nathaniel,matt
2019,10,,0,0,7,Krafts Massage Parlor ,106.0,10,K-Pop  Superstars,82.0,Krafts Massage Parlor ,24.0,Justin,Tanner,justin,tanner
2019,10,,0,0,8,Team King,109.0,5,McDonalds all Day breakfast ,94.0,Team King,15.0,Connor,Max,connor,max
2019,10,,0,0,2,Cincinnati Gun Owners Club,181.0,6,Hunt's Hit Squad,133.0,Cincinnati Gun Owners Club,48.0,Gerson,Nathaniel,gerson,nathaniel
2019,10,,0,0,1,Shoneys Squanch Squad,90.0,4,1017 BrickSquad,112.0,1017 BrickSquad,22.0,Ethan,Mike,ethan,mike
2019,10,,0,0,9,McLaurin F1,148.0,3,Mr. Rodgers hood 12 bitch,126.0,McLaurin F1,22.0,Tyler,Matt,tyler,matt
2019,11,,0,0,8,Team King,96.0,6,Hunt's Hit Squad,126.0,Hunt's Hit Squad,30.0,Connor,Nathaniel,connor,nathaniel
2019,11,,0,0,7,Krafts Massage Parlor ,114.0,1,Shoneys Squanch Squad,68.0,Krafts Massage Parlor ,46.0,Justin,Ethan,justin,ethan
2019,11,,0,0,3,Mr. Rodgers hood 12 bitch,150.0,10,K-Pop  Superstars,135.0,Mr. Rodgers hood 12 bitch,15.0,Matt,Tanner,matt,tanner
2019,11,,0,0,5,McDonalds all Day breakfast ,66.0,4,1017 BrickSquad,112.0,1017 BrickSquad,46.0,Max,Mike,max,mike
2019,11,,0,0,9,McLaurin F1,119.0,2,Cincinnati Gun Owners Club,154.0,Cincinnati Gun Owners Club,35.0,Tyler,Gerson,tyler,gerson
2019,12,,0,0,1,Shoneys Squanch Squad,98.0,3,Mr. Rodgers hood 12 bitch,104.0,Mr. Rodgers hood 12 bitch,6.0,Ethan,Matt,ethan,matt
2019,12,,0,0,4,1017 BrickSquad,66.0,8,Team King,98.0,Team King,32.0,Mike,Connor,mike,connor
2019,12,,0,0,6,Hunt's Hit Squad,164.0,9,McLaurin F1,148.0,Hunt's Hit Squad,16.0,Nathaniel,Tyler,nathaniel,tyler
2019,12,,0,0,5,McDonalds all Day breakfast ,73.0,7,Krafts Massage Parlor ,93.0,Krafts Massage Parlor ,20.0,Max,Justin,max,justin
2019,12,,0,0,10,K-Pop  Superstars,106.0,2,Cincinnati Gun Owners Club,123.0,Cincinnati Gun Owners Club,17.0,Tanner,Gerson,tanner,gerson
2019,13,,0,0,4,1017 BrickSquad,104.0,9,McLaurin F1,111.0,McLaurin F1,7.0,Mike,Tyler,mike,tyler
2019,13,,0,0,1,Shoneys Squanch Squad,96.0,5,McDonalds all Day breakfast ,102.0,McDonalds all Day breakfast ,6.0,Ethan,Max,ethan,max
2019,13,,0,0,2,Cincinnati Gun Owners Club,129.0,3,Mr. Rodgers hood 12 bitch,98.0,Cincinnati Gun Owners Club,31.0,Gerson,Matt,gerson,matt
2019,13,,0,0,8,Team King,98.0,7,Krafts Massage Parlor ,114.0,Krafts Massage Parlor ,16.0,Connor,Justin,connor,justin
2019,13,,0,0,10,K-Pop  Superstars,68.0,6,Hunt's Hit Squad,97.0,Hunt's Hit Squad,29.0,Tanner,Nathaniel,tanner,nathaniel
2019,14,,1,0,2,Cincinnati Gun Owners Club,134.0,9,McLaurin F1,130.0,Cincinnati Gun Owners Club,4.0,Gerson,Tyler,gerson,tyler
2019,14,,1,0,8,Team King,159.0,7,Krafts Massage Parlor ,128.0,Team King,31.0,Connor,Justin,connor,justin
2019,14,,1,0,3,Mr. Rodgers hood 12 bitch,111.0,6,Hunt's Hit Squad,127.0,Hunt's Hit Squad,16.0,Matt,Nathaniel,matt,nathaniel
2019,14,,1,0,4,1017 BrickSquad,94.0,10,K-Pop  Superstars,126.0,K-Pop  Superstars,32.0,Mike,Tanner,mike,tanner
2019,14,,1,0,5,McDonalds all Day breakfast ,77.0,1,Shoneys Squanch Squad,99.0,Shoneys Squanch Squad,22.0,Max,Ethan,max,ethan
2019,15,,1,0,2,Cincinnati Gun Owners Club,127.0,8,Team King,100.0,Cincinnati Gun Owners Club,27.0,Gerson,Connor,gerson,connor
2019,15,,1,0,6,Hunt's Hit Squad,132.0,10,K-Pop  Superstars,195.0,K-Pop  Superstars,63.0,Nathaniel,Tanner,nathaniel,tanner
2019,15,,1,0,4,1017 BrickSquad,126.0,3,Mr. Rodgers hood 12 bitch,90.0,1017 BrickSquad,36.0,Mike,Matt,mike,matt
2019,15,,1,0,7,Krafts Massage Parlor ,118.0,9,McLaurin F1,133.0,McLaurin F1,15.0,Justin,Tyler,justin,tyler
2019,15,,1,0,5,McDonalds all Day breakfast ,109.0,1,Shoneys Squanch Squad,85.0,McDonalds all Day breakfast ,24.0,Max,Ethan,max,ethan
2019,16,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,16,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,16,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,16,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,16,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,17,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,17,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,17,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,17,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,17,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,18,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,18,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,18,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,18,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,18,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,19,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,19,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,19,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,19,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,19,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,20,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,20,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,20,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,20,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,20,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,21,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,21,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,21,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,21,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,21,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,22,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,22,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,22,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,22,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,22,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,23,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,23,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,23,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,23,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,23,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,24,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,24,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,24,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,24,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,24,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,25,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,25,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,25,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,25,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,25,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,26,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,26,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,26,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,26,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,26,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,27,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,27,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,27,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,27,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,27,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,28,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,28,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,28,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,28,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,28,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,29,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,29,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,29,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,29,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,29,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,30,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,30,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,30,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,30,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,30,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,31,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,31,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,31,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,31,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,31,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,32,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,32,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,32,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,32,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,32,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,33,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,33,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,33,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,33,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,33,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,34,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,34,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,34,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,34,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,34,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2019,35,,1,0,2,Cincinnati Gun Owners Club,152.0,10,K-Pop  Superstars,125.0,Cincinnati Gun Owners Club,27.0,Gerson,Tanner,gerson,tanner
2019,35,,1,0,8,Team King,119.0,6,Hunt's Hit Squad,132.0,Hunt's Hit Squad,13.0,Connor,Nathaniel,connor,nathaniel
2019,35,,1,0,4,1017 BrickSquad,114.0,9,McLaurin F1,143.0,McLaurin F1,29.0,Mike,Tyler,mike,tyler
2019,35,,1,0,3,Mr. Rodgers hood 12 bitch,118.0,7,Krafts Massage Parlor ,88.0,Mr. Rodgers hood 12 bitch,30.0,Matt,Justin,matt,justin
2019,35,,1,0,5,McDonalds all Day breakfast ,73.0,1,Shoneys Squanch Squad,64.0,McDonalds all Day breakfast ,9.0,Max,Ethan,max,ethan
2020,1,,0,0,7,Krafts Massage Parlor ,161.0,2,Cincinnati Gun Owners Club,101.0,Krafts Massage Parlor ,60.0,Justin,Gerson,justin,gerson
